X,Y,full_id,osm_id,osm_type,amenity,addr:door,source:name,diet:fish,highway,full_name,addr:building,contact:mobile,local_ref,name:yue-Hant,diet:lactose_free,lastcheck,contact:youtube,payment:amex,payment:onchain,payment:lightning,payment:coinos,currency:XBT,check_date:currency:XBT,fee,bottle,payment:google_pay,payment:apple_pay,diet:local,diet:dairy_free,payment:tcard,opening_date,parking,bicycle_parking,toilets:unisex,construction,diet:dairy,not:shop,membership,branch_name,drink:cola,vending,bar,office,memorial,material,historic,diet:non-halal,operator:wikipedia,payment:nfc_mobile_payments,emergency:exit,capacity:seats,dog,reservation,payment:qr_code,payment:cards,diet:non-vegetarian,diet:nut_free,website2,wikimedia_commons,barbecue,takeaway:covid19,open,name:ko,brand:ko,brand:en,disused:shop,name:ar,changing_table,addr:street:fr,gluten_free,addr:suburb,name:it,phone:mnemonic,lgbtq,payment:electronic_purses,payment:cryptocurrencies,not:name,tipping,seats,street_vendor,ele,name:ur,owner,payment:visa_debit,payment:nfc,payment:mastercard_debit,name:fr,brand:fr,alt_name:fr,dispensing,stars:system,stars,dine_in,phone:tollfree,cater,building:use,building:levels,building,diet:chicken,seating,survey:date,addr:place,alcohol,seasonal,wikipedia:fr,wikipedia:en,contact:email,former_name,level:ref,is_in,url,opening_hours:covid19,name:ru,cafe,operator:wikidata,source:date,fast_food,source:opening_hours,opening_hours:url,payment:gift_card,website:orders,diet:lacto_vegetarian,not:brand:wikidata,cost:coffee,drink,disused,microbrewery,catering,name:en,street_food,contact:website,contact:phone,disused:name,disused:cuisine,disused:brand:wikipedia,disused:brand:wikidata,disused:brand,disused:amenity,name:vi,indoor,entrance,door,diet:keto,toilets:access,delivery:just_eat,loc_name,wikipedia,just_eat,noname,description,access,check_date:smoking,check_date:diet:vegetarian,future,lottery,playplace,layer,healthcare,male,female,contact:twitter,contact:instagram,contact:facebook,payment:notes,payment:coins,name:zh,mapillary,email,llbo,diet:seafood,halal,unit,internet_access:ssid,short_name,payment:american_express,wikidata,diet:kosher,diet:halal,floor,website:fr,website:en,hst_number,opening_hours:signed,atm,self_service,shop,addr:floor,ref:store_number,website:menu,brand:website,opendata:type,ref:vatin,opening_hours:seating_area,image,diet:healthy,diet:gluten_free,check_date:diet:gluten_free,payment:interac,payment:contactless,drive_in,diet:vegan,air_conditioning,addr:country,comment,wheelchair:description,capacity,toilets,fax,diet:vegetarian,diet:meat,store_name,check_date:opening_hours,operator,alt_name,smoking,panoramax,start_date,payment:visa,payment:mastercard,pickup_window,highchair,official_name,addr:unit,old_name,branch,toilets:wheelchair,internet_access:fee,internet_access,wheelchair,level,addr:housename,washroom,store_ref,indoor_seating,gst_number,website,ref,phone,payment:debit_cards,payment:credit_cards,payment:cash,outdoor_seating,opening_hours:drive_through,opening_hours,drive_through,delivery,check_date,addr:street,addr:province,addr:postcode,addr:housenumber,addr:city,takeaway,name,cuisine,brand:wikipedia,brand:wikidata,brand
-79.6938433,43.6124171,n1406553957,"1406553957",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Popeyes Louisiana Kitchen,,,,,,,,,,,,,,,,,,,,,,,no,,2025-06-08,,,,,,yes,Popeyes,chicken,en:Popeyes,Q1330910,Popeyes
-79.6902278,43.6162741,n1406556289,"1406556289",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,2025-06-08,,,,,,yes,Harvey's,burger,en:Harvey's,Q1466184,Harvey's
-79.6911034,43.606766,n1406558172,"1406558172",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9027b556-a6a3-4579-b432-41603dfdb9b0,,,,,,,"16",,,,,,,,,,,,,https://quikchik.ca/,,,,,,,,"Mo-We,Su 11:00-24:00; Th-Sa 11:00-02:00",,,2025-06-14,Matheson Boulevard West,,,"801",,,Quik Chik,chicken,,,
-79.7067994,43.6029895,n1406558920,"1406558920",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Thai-Rice-1091475530880662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,https://www.thairice.ca,,+1-905-821-8999,,,,,,,no,,,Britannia Road West,,,"1201",,only,Thai Rice,thai,,,
-79.7102095,43.5998275,n1406559208,"1406559208",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://heroburgers.com/,,,,,,,,,,,,Creditview Road,,L5V 2A8,"6045",Mississauga,yes,Hero Certified Burgers,burger,en:Hero Certified Burgers,Q5742641,Hero Certified Burgers
-79.7116531,43.5987965,n1406559346,"1406559346",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Subway,sandwich,en:Subway (restaurant),Q244457,Subway
-79.7118811,43.5989324,n1406559347,"1406559347",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Pizza Pizza,pizza,en:Pizza Pizza,Q1194143,Pizza Pizza
-79.7131995,43.5992609,n1406559736,"1406559736",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lazeezshawarma.com/,,+1-905-363-1818,,,,,,,,,,,,,,,,Lazeez Shawarma,kebab,,,
-79.650075,43.6080271,n1407749743,"1407749743",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,,,,A-7A,,,,,,yes,,,,,,,,,,,,,,,10:30-23:00,,,2025-06-26,Hurontario Street,,,"4559",,yes,KFC,chicken,en:KFC,Q524757,KFC
-79.667308,43.5916247,n1407752788,"1407752788",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,2025-06-14,Eglinton Avenue West,,,"660",Mississauga,yes,Pizza Nova,pizza,en:Pizza Nova,Q7199971,Pizza Nova
-79.6681075,43.5919607,n1407752790,"1407752790",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,2025-07-03,Eglinton Avenue West,Ontario,,"670",Mississauga,yes,McDonald's,burger,en:McDonald's,Q38076,McDonald's
-79.6657554,43.5680146,n1407759987,"1407759987",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-10,,,,,,yes,Domino's,pizza,en:Domino's Pizza,Q839466,Domino's
-79.6538059,43.57606,n1407762382,"1407762382",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,2025-07-10,,,,,,yes,McDonald's,burger,en:McDonald's,Q38076,McDonald's
-79.6791304,43.5987503,n1407774601,"1407774601",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,2025-06-14,,,,,,yes,Pizza Pizza,pizza,,Q1194143,Pizza Pizza
-79.7430672,43.5868303,n1408755029,"1408755029",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Harvey's,burger,en:Harvey's,Q1466184,Harvey's
-79.7415893,43.587236,n1408755030,"1408755030",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,yes,Wendy's,burger,en:Wendy's,Q550258,Wendy's
-79.3874566,43.6548173,n1409150868,"1409150868",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,Dundas Street West,,,"209",Toronto,,University Food Court,,,,
-79.3873982,43.6548328,n1409151032,"1409151032",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dundas Street West,,,"207",Toronto,,Rolltation,,,,
-79.3865516,43.6550127,n1409164595,"1409164595",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.biriyanihouse.ca/,,+1-416-340-1254,,,,,,,no,,,Dundas Street West,,,"181",Toronto,,Indian Biriyani House,indian,,,
-79.749711,43.6096284,n1409291294,"1409291294",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,Financial Drive,ON,,"6966",Mississauga,yes,Wendy's,burger,en:Wendy's,Q550258,Wendy's
-79.7432159,43.621614,n1409297566,"1409297566",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Pizza Nova,pizza,en:Pizza Nova,Q7199971,Pizza Nova
-79.3968715,43.7006459,n1411142692,"1411142692",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,+1-416-482-4848,yes,yes,yes,,,,,,2026-03-29,Yonge Street,,,"1997",Toronto,,Pasta Pantry,,,,
-79.4418058,43.7733869,n1416514159,"1416514159",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-222-0222,,,,,,,,,,Bathurst Street,,,"4917",North York,,Express Pizza & Grill,pizza,,,
-81.2757839,43.0273014,n1416598752,"1416598752",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,yes,Wendy's,burger,en:Wendy's,Q550258,Wendy's
-79.2111465,43.8171731,n1422601281,"1422601281",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yogi's Pizza and Wings,pizza,,,
-79.3797376,43.646173,n1424933690,"1424933690",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,Bay Street,,,"200",Toronto,yes,Harvey's,burger,en:Harvey's,Q1466184,Harvey's
-79.5974819,43.6583549,n1434192292,"1434192292",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-625-0964,,,,,,,,,,,,,,,,Skymark Deli,,,,
-79.599942,43.657055,n1434196242,"1434196242",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parisco Cafe & Catering,,,,
-79.7891474,43.3923884,n1435573373,"1435573373",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Harvey's,burger,en:Harvey's,Q1466184,Harvey's
-80.5462839,43.4546105,n1436027543,"1436027543",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Double Pizza,pizza,,,
-79.3892441,43.6481878,n1443607018,"1443607018",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,Fat Bastard Burrito Co.,,,,,,,,,,,,yes,,,,,,,,no,,"Mo-We,Su 11:00-22:00; Th 11:00-23:00,09:00-18:00; Fr,Sa 11:00-04:00",,,,Adelaide Street West,,M5H 1X6,"254",Toronto,yes,Fat Bastard Burrito,mexican,,Q123865546,Fat Bastard Burrito
-79.2154524,43.1371232,n1446958893,"1446958893",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-905-984-5738,,,,,,,,,,Glendale Avenue,,,"236",St. Catharines,yes,Subway,sandwich,en:Subway (restaurant),Q244457,Subway
-79.38652,43.6495814,n1458115723,"1458115723",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-12-06,University Avenue,ON,,"200",Toronto,,Green Box,,,,
-79.292914,43.814609,n1459315974,"1459315974",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Pizza Hut Express,pizza,en:Pizza Hut,Q191615,Pizza Hut
-79.2876396,43.7261396,n1476778330,"1476778330",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-21,,,,,,yes,California Sandwiches,sandwich,,Q113001391,California Sandwiches
-79.2873499,43.7262055,n1476778337,"1476778337",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833611866 RT0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Five Guys Burgers and Fries,,,,,,,,,,,"1285",,,https://www.fiveguys.ca/,,,,,,,,Mo-Su 07:00-22:00,,,2026-03-21,Warden Avenue,,,"810",Scarborough,yes,Five Guys,burger,en:Five Guys,Q1131810,Five Guys
-79.4005068,43.6606401,n1480794704,"1480794704",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VEDA,indian,,,
-81.2349187,42.9826757,n1485273994,"1485273994",node,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,Rob's Wicked Chicken,fried_chicken,,,
